2017-04-06 12:38:50,b'N #news C #CNNChile B #BBC \no #Rumiyah Magazine^in the English^Language.\n\xe2\x80\x94-\nhttps://t.co/FLy13XeJdY\n- https://t.co/lKihPI2ChX 1'
2017-04-06 12:38:50,"b""RT @AustriaBlogger1: Cape Town City extend Austrian midfielder Putsche's contract by further two years #Austria #bhivelabs https://t.co/h0d\xe2\x80\xa6"""
2017-04-06 12:38:49,b'Murkrow 95.6% IV (14/14/15) with Feint Attack &amp; Drill Peck around North Myrtle until: 09:08:35am (29m 46s). https://t.co/Ue77sFGcBZ'
2017-04-06 12:38:49,"b""RT @johncardillo: #SusanRice oppo on Team Trump was detailed, had info about 'everyday lives' - Rep. Pete King  https://t.co/R7PolPnwfC"""
2017-04-06 12:38:49,"b'RT @newsburko: PDF-report for journalists,war experts,diplomats and other - Guide about war in #Donbas\nhttps://t.co/BRl66buBUI\n#ksf2016 #ky\xe2\x80\xa6'"
2017-04-06 12:38:48,"b'These Are the Brands Teens Think Are the Coolest, According to Google via @Entrepreneur by @NinaZipkin https://t.co/soZGVxbOG1  #hlife'"
2017-04-06 12:38:48,"b""RT @cherishjihoon: 5:29PM KST!\xf0\x9f\x99\x88\nJIHOON'S 19th BIRTHDAY MESSAGE BOOK PROJECT! \xe2\x9d\xa3\xef\xb8\x8f\n#\xeb\xb0\x95\xec\xa7\x80\xed\x9b\x88 #PARKJIHOON\n\xf0\x9f\x94\x97: https://t.co/fGacyfp8y6 https://t.co/iN\xe2\x80\xa6"""
2017-04-06 12:38:48,"b""RT @ketan72: India Today: ED attaches properties of 4 accused in a case that involves Robert Vadra's firm. https://t.co/WgZFDtqupD"""
2017-04-06 12:38:48,b'RT @TRUMPMOVEMENTUS: Soros-Funded Groups Behind Google Censorship of Alternative Media https://t.co/bu8g4HOY76 via @realalexjones'
2017-04-06 12:38:47,b'Snorlax - Long Grove - 17.8% (3/4/1). 08:08:25am (29m 37s). https://t.co/XNpvG7rOWQ'
2017-04-06 12:38:47,"b""Wow - better chips avoiding DC's --&gt;Building an AI Chip Saved Google From Building a Dozen New Data Centers https://t.co/YEVgAnapg0 @WIRED"""
2017-04-06 12:38:47,"b'RT @AndrewBeatty: Xi to greet Trump with a gift-basket of \xe2\x80\x9ctweetable deliverables"" https://t.co/mDywxQpdeW by @BenjaminDooley + I https://t\xe2\x80\xa6'"
2017-04-06 12:38:47,b'I believe it of some of my so called nuclear family! https://t.co/y334Abu9GY'
2017-04-06 12:38:46,"b""RT @Marklabarrie: Hey guys look out for songs by ,'The yyl,' on streaming music websites like Spotify and google play...it was about to rai\xe2\x80\xa6"""
2017-04-06 12:38:46,"b'RT @GoogleForEdu: Educators do it all! Thanks for the inspiration, @TeacherSChoi! https://t.co/XMSOwpb9mN #ItTakesATeacher https://t.co/xQw\xe2\x80\xa6'"
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'#infrakit and google cloud platform are finally together https://t.co/gHJkXAGH5l'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
2017-04-06 12:38:46,b'DONT FORGET TOO VOTE ON GOOGLE TOO BABE\n\n#LadyGaga #ShesTheOne @radiodisney'
